"","NC.1","NC.2","NC.3","NC.4","HFD.1","HFD.2","HFD.3","HFD.4","HFD.5","CPT.1","CPT.2","CPT.3","CPT.4","CPT.5"
"17242145",5.71887278304629,5.94557320922639,6.08362362024797,5.99274094140197,6.09982050385442,6.00070023801943,5.79947591683153,6.13901863987464,6.23023067251162,5.49850009148645,6.10553018197772,5.74824434867652,4.76723537395616,5.66922377571256
"17365145",1.74491850260334,1.68276005983476,1.77168242970569,1.66874561720747,1.89510721291738,2.08859776059823,1.93351882906921,1.79100608475166,1.88212467928519,1.88969477190188,2.29014149152228,1.8288325895444,2.09251316495892,2.06196602220232
"17250530",2.48263919203598,2.73254473064837,2.42823309663024,2.43413087875708,2.64831612905527,2.8106748982109,2.65142118210725,2.81392359940115,2.53093236131374,3.2297985035363,2.92245933380957,2.59567452100946,3.43888103338912,2.70151458698826
"17246963",2.91859780352837,3.27084281097201,3.9774152888836,4.15329217709778,3.79271397529876,2.91932137324704,3.40113400215398,3.19223717033512,3.05269402088803,4.03193390207513,3.50375063282943,2.77480871377776,4.98349897300553,3.55042528693917
"17380096",2.04624028910211,1.97501711683939,1.78580644525265,1.7283024560596,1.93213511348441,2.11263206766264,2.06966400836715,2.34295603500619,1.97260382602171,1.94943395850808,2.02106452491198,2.27867976552005,1.75231540925038,2.10363630492642
"17230005",1.17184463144179,1.51073859104092,1.26571091631715,1.43816207079455,1.58023345596189,1.74656223945392,1.37973775592154,1.43922008371522,1.59665867218604,1.44881738951229,1.46700269988182,1.484211081985,1.31413996348158,1.70446467188033
"17247064",2.75295325397059,2.45753679121802,2.62398107103846,2.35029583144855,2.44424118679868,2.58016923890611,2.38260309826043,2.32750994096647,2.53449324034823,2.64751230758156,2.2102212404779,2.24921739938814,2.30940520102183,2.40486799073052
"17547919",1.90208818678416,1.91063614419474,2.11382452081726,1.68011965385513,2.35972151115113,2.39481145199654,1.97555996703465,2.11177366107819,1.7865453126912,2.16151368536287,2.10532389845709,1.79418806922516,1.94949543085241,1.38354776271885
"17468759",3.40906262212001,3.41511244738718,3.22142445431069,3.2010861142921,2.2591267166284,2.27834881416814,2.46840538380562,2.3859598236072,2.30529139696466,2.33501401501049,2.24583831575775,2.31823845936289,2.38392757641713,2.0211591028948
"17401586",2.84787271487267,2.3592807222035,2.75724586857985,2.58934771226324,2.02230915678182,2.12781233500861,2.57516257166452,1.93567182606996,1.55994682299742,2.69093660583353,2.35738461880446,2.35589376109364,2.17987943427094,2.25936168792556
"17395302",2.24372323012771,2.30352681858088,2.49617822087913,2.27249517978603,1.97306474691837,3.1561658823681,2.40137631224699,2.15886998196017,2.08290559175002,2.39871636404798,2.15116522016678,1.78464807220307,1.80475601379299,2.33192028478115
"17487737",3.3557630433654,3.41936158321865,3.36267376814579,3.18506086644949,3.29663521362083,3.36215887658359,3.14145151879476,3.29603906750738,3.23124550238504,3.04244954294464,3.05733779258915,3.08660110064059,3.04400128986757,3.58661665406018
"17257657",2.0490991974168,2.01415880758131,2.03123362015206,2.16903048313522,2.47660752128196,2.27515766906309,2.29147467145493,2.3536116538827,2.31109972397111,2.36748266066212,1.99588969742131,2.44528402811088,2.05502743731484,2.03833241281695
"17312697",2.31758864472535,2.31346583026074,2.31470423977102,2.22545254518808,2.37257534824069,2.03132344189213,2.30519695782743,1.90685412553344,2.32240633803157,2.17022565561629,1.94164675866318,2.20632618191303,2.20122967629336,2.22542926432697
"17216926",1.7322704198641,1.40039724214622,1.75201311896575,1.87050844172713,1.47265894344609,1.66696990346567,1.4588486417378,1.71838423763006,1.80402427066173,1.55171826776087,1.4453628965936,2.08540836684595,1.54397964970008,1.50530136284145
"17242318",5.76482305716603,6.01859263860207,5.9395672725886,5.89988522970778,6.39077291261103,6.15125868511716,6.0115290621119,5.93959296779044,6.02595519290246,6.50060625317998,5.85743642116719,6.22512042881716,6.01019573177863,6.09646508496743
"17268177",2.67627013324513,2.38231574768349,2.58307487039263,2.41535078296447,2.79612372143695,2.69211374415595,2.51940375363712,2.47189083601499,2.85756354266841,2.8507107020205,2.38853912653016,2.65143060992912,2.53985001463649,2.75295898006208
"17273056",3.25695612971785,3.18576076710349,2.91676359255174,2.85626547149665,3.11759104689018,2.9373498499839,2.96299708999465,2.96160295549542,3.24190077609256,3.18460401666742,2.7931195427402,3.14644403037824,3.00699652011328,3.45889281800929
"17346952",1.98322338667718,2.22386106447924,2.34507493947519,2.28046049734963,2.14557117470655,1.79526494991045,2.33899833336029,2.2778183765366,2.67111183465402,2.49675546849124,1.88026236936519,2.46229098860788,2.18321030840812,2.0993225766685
"17411955",4.11714162147711,3.0276316752497,2.35443256850713,2.96330059301387,3.30577136646366,3.11804927653476,3.79331566907119,3.19583320014828,2.98409734638142,1.64491679041779,1.53380421093558,1.9884389981809,2.03193916666383,1.34165904862428
"17453269",1.88801449382035,2.11108064605129,2.4051437783524,2.10531880501342,1.88332129027793,2.07737029223721,2.57885563364657,2.12028883692847,2.15593901806821,2.1267822275019,2.08498565448486,1.91624011120071,1.87969556608713,1.68170832568804
"17500756",2.52779371678695,1.9918487108671,2.51995783257609,1.95238759975575,2.42426048711835,2.44753229595206,2.26577005105263,2.28604087669996,1.91070132967745,2.31055773007202,2.50147967964438,2.17331495765582,2.40931660392883,2.23212390294252
"17286540",2.5749828201658,2.59422865316731,2.45045062576737,2.30911216345562,2.62852900070275,2.85651334814679,2.63351657952588,2.46503433113101,3.23400690740047,2.93260718372779,2.56455054479284,3.01031519257969,2.51684240432791,2.50133445684672
"17472756",1.56096450146353,1.4769816195237,1.7671623619694,1.71294844022713,1.63897433534196,1.82462586090243,1.51224622395925,1.83046082869189,1.54458854475074,1.559414806899,1.82323042408639,1.64325789091892,1.45308682467525,1.37023204519732
"17325648",1.97143415680628,1.98465289993425,1.9629441420474,1.93503856496263,2.3399317756047,2.0607894802095,2.05148540778446,2.37979602884123,2.30362578804033,2.03450068678314,2.07685723879103,2.24243236028212,1.85702304370845,1.65628467909757
"17284507",2.80875752772099,3.02497738542106,2.84245285765308,3.95741905414135,2.64741708737423,3.25861661738598,2.98006780847633,2.45799213013086,3.20115594295018,3.00142670962929,2.4875452948478,2.41737458308546,2.62639606636217,2.50355281792067
"17287099",2.60641349342438,2.65747698611707,2.69270931505785,2.53387463218069,2.54444038150876,2.71624983999347,2.45612232914925,2.85086878546695,2.56649470061363,2.83583793863459,2.78817300188888,2.77154486974265,2.44282654669746,2.88331424446501
"17520971",2.06013750872977,2.39491684724468,2.28075262664263,1.93035964022448,2.16627303142181,2.21810901091149,2.23919391644902,2.02666883766854,2.31658927855037,2.53689006081213,2.12733598545551,1.94325336042648,2.13181863040744,2.01339103719436
"17526102",7.77519238136368,8.03362130456955,7.63122760565392,8.16913693934135,7.55962099275917,7.53075173423796,7.7690506630161,7.702719081825,7.35085999593124,7.33429912398537,7.67063069369971,7.96061269821904,7.27299619418813,7.89104323820467
"17527719",3.16139779217495,3.56642838632502,3.24728643501291,3.38439380188754,3.29147291768572,3.50726633033601,3.29890381854711,3.30922885681029,3.02154501953096,3.52077558196613,3.13184517928777,3.51967786129475,2.96871138478605,3.27662198873516
"17532509",2.75399505363753,2.72416356519411,2.94941516306156,2.48021258974524,3.01744930088904,2.92153148722859,2.62065288099677,2.46487651394129,2.56499820753433,2.84890099464018,2.73314585372296,2.67146482794731,2.85481270543363,2.68793588913534
"17526315",2.37083928359621,2.34020801648241,2.45048915182007,2.49503292748129,2.23068557344722,2.11951223696854,2.38426017547698,2.57866676087274,2.18023787897435,2.36329823402178,2.10661620561298,2.47631939365617,2.558511593432,2.52817050435738
"17527769",2.34096896764182,2.69437615845432,2.85722687251683,2.63830714037299,2.79618556075661,2.46149653620145,2.61608994483724,2.5148454194627,3.23384904407342,3.66813559020021,2.51729848221384,2.30446176781431,4.18168788305917,2.46830856009868
"17531176",3.20480867863524,3.5009385570381,3.43693097365255,3.36666293590428,3.75302544602664,4.01742740679131,3.69706722000711,3.97100933448119,3.72989820261364,3.76325186700096,3.61037379664047,3.13916503028232,3.35390910033133,3.30120569148385
"17542853",5.59341553831375,5.52970251007981,5.84411950237729,5.98750915192265,5.67707749875517,6.00575914108349,5.55162026868916,5.72684505057618,5.7244923740007,5.25786712585761,5.84907892659058,5.73458054364974,5.06642122447342,6.06710036334155
"17539762",2.23117157368824,1.83911260413786,2.14726010756747,2.16438986147669,2.03822480419355,2.55786972126747,2.00886581487207,2.39478379234551,2.32422575392405,2.06050543083979,2.0472099126364,1.59674480417854,2.33311243153197,1.78441202262813
"17541567",2.24029359142041,2.88376265402275,2.05184621604404,2.10379503890469,2.49173202406302,2.05431516837244,2.22826888049947,2.38251463252101,2.21131851632082,2.48522048890954,1.9879066652161,2.3106019974864,2.41099761415965,2.14252863058873
"17240989",4.79991578668297,4.68877222408543,5.0919258736571,4.61586874708248,4.66075398893589,4.51685369056083,4.74359011574456,4.31303583283252,4.77370689464335,4.03100917164869,4.82717227946187,4.71237888865831,4.54878792037493,4.55501218956164
"17238394",4.21835666752424,4.7470305129608,4.0979353309683,4.73404642309325,4.35469882696015,4.04033846166292,4.32058024082286,4.08422816808498,4.11938065391819,4.64149221555022,4.29334845992695,3.9322283410011,4.71706679780234,4.04802805772063
"17236132",4.25553044322717,4.00877613540626,4.31457156602526,4.21028297117051,3.78695010010655,3.43659020582302,3.67657621940316,3.70254598135926,4.04516856525796,4.62095698497602,4.10263061632596,3.64852143299201,4.4741683229667,4.11115010003615
"17241921",3.90511263103031,3.33309614488795,3.07598902601216,3.42585885115625,2.67628810444883,2.97004987257795,2.57444657600265,3.80672009174355,3.45981785960477,3.12667705816182,3.32202850760316,3.60688144666561,3.23415812456314,3.18776426058679
"17238162",5.81468923100632,5.82955235115535,4.9594243008947,6.1606597868944,4.7642165952772,5.28165700202903,5.01730241216547,5.68998851871282,5.06210649790755,6.22845422755544,5.05482289480839,5.67861601672313,5.41200922730446,5.57722380317108
"17234347",8.18211765555727,8.24006245305353,8.25944259813629,8.82402803620205,8.23096488293045,8.08705419114103,8.19575414827194,7.85333493630436,7.99567387494379,7.72395948799445,8.72899669117769,8.58322728626984,7.79639764443264,8.35021263979056
"17238363",9.5052746621174,9.66506679792916,9.91186516355688,9.72856005962711,9.54876592328514,9.753921284427,9.36530625985701,9.67639306862141,9.4801761025823,9.67505841723161,9.46537905899557,9.28185684665679,9.37777411107656,9.72109286067391
"17234436",9.34066034179056,9.29449341612513,8.86375479253034,9.18278648471229,9.47862492868973,9.79393220525302,9.60401512932025,9.39642526438367,9.32304440282488,9.3987558076096,9.39207171371548,9.72012700355968,9.5934802526972,9.64509473863704
"17240405",4.32483622598553,3.95639683735132,4.25613334016754,4.37440194333389,3.81736030897738,3.84674315699788,4.06189805635584,3.93138050692401,4.03849541200685,3.24028320066811,4.34682068107928,3.81369826988468,3.79006050300237,3.69583033801884
"17235379",6.3868543378098,6.15380807427441,5.93422782572377,6.22332411929602,6.00910645665095,6.49352582036481,6.33911435959912,6.22119177938029,6.28092068091369,6.5576129221141,6.13779488770777,6.29789454453919,5.64425894987525,6.036619600369
"17243361",5.41851103467487,5.4546437961795,5.30795062313067,5.23726198901444,5.60821487402869,5.55371041338801,5.45677149245336,5.33062189852282,5.42198204586533,5.81029925109971,5.36356202998321,5.61486001413483,5.47882727310653,5.57709607533499
"17236227",3.74034172630207,3.60656967901381,3.28632352455265,3.14671446893158,3.36691080344186,3.38608193215971,3.39553062178129,3.4221755283286,3.61843162023832,3.68154537853672,3.41457821569621,3.48496506252634,3.41110525969858,3.33209102036637
"17245272",2.39586531531705,2.42825936826204,2.36928092517853,2.52181437686491,2.22930640220441,2.39021359469616,2.26602862202656,2.46351291428348,2.35864220056269,2.25806717178655,2.80187578561744,2.38611159462225,2.51368825240933,2.60234834254755
"17249151",4.13402706760058,4.0529329169811,4.020231752908,4.03044756006306,3.91919713337998,3.70988479565905,3.87839559729098,3.58383826412024,4.1053681666978,3.80068853605335,4.01586212221327,4.21022793251586,3.5735826316613,4.14929651515911
"17255118",3.0265314341986,2.97676169467893,2.99093907209546,3.10457018756114,3.07695419128648,3.14052175496357,3.02908625965756,2.94552992235446,3.24019909032566,2.59598864932504,3.15195923176323,2.79864294609754,2.71150068811972,2.79656465622427
"17268572",3.3052908121605,3.6324341010388,3.38325232396367,3.36892031061968,3.46131431368338,3.42179865818974,3.63665991865987,3.51371487071753,3.7724182939659,3.62770296637139,3.67313778132877,3.49481457808184,3.13241038247512,3.49008801554814
"17247695",4.1777614937897,4.01649863306503,4.0799051541195,4.24974625551831,3.85358310042236,3.74824812199314,3.68617311002027,4.03114212198494,3.78517432092951,4.37022376377635,4.33275952387254,3.76030776993861,4.18664247383466,3.96256353850429
"17248331",4.95581593622983,5.38802140521164,4.96898832577078,4.89302400602733,4.89703773537386,4.80405946864203,4.69716286611705,5.02404794231014,4.71968809072469,5.48598352314215,5.38559691660554,4.73725202657512,5.23206679822983,5.42042077128709
"17246707",6.87206854492208,6.56336286114056,6.49320693455174,6.7166788589669,6.66317855041544,6.76425355316599,6.72116499636226,7.13186897159359,6.98700864857021,6.59025086370142,7.08070135103145,6.82634667167856,6.82596651915826,6.83970314771173
"17252849",3.74095394059253,3.65626441246268,3.77174197643972,3.98153421870753,3.87780591412826,4.09787430067071,3.84292734100098,3.95324531340938,3.87990677047424,3.12671111298346,3.91996036051217,3.83545395180401,3.45376654664752,3.65353943738923
"17260349",6.93361454457125,6.68400743726168,7.01695332394896,6.74607716691254,6.88356971686531,7.03270448728144,6.8284364580102,6.68866655189419,7.06684182441635,6.68604935952547,6.75596645583106,6.83131528485159,6.67234551379583,6.92249971093415
"17246776",3.35267291030797,2.87465361832391,2.76405215102042,2.80221232584257,2.44120798776305,2.55677862754016,2.60949540898024,2.1715872442499,2.3720808060584,2.54457249332915,2.56079305089211,2.79971836730492,2.31678188825923,2.56924340722007
"17256549",5.24669344625378,5.10681316981405,5.1670940154255,4.88312808675998,5.15306653843535,5.38080823685373,4.75722142500702,5.39267393176106,4.72493541451445,4.78417514812645,5.02909339914599,4.80730518875132,4.59885471624311,4.85928549119978
"17253996",3.12180539195178,3.17571081156501,3.29126185409526,3.46593541582191,2.61302438128437,4.23500592534558,3.61955797583839,2.1431775879144,3.30513222587862,3.08548090025911,3.54737669628503,3.5884560810264,3.21290295038825,3.63898321632041
"17256565",1.91364971402839,1.40992478325868,1.46973186949051,1.71157027050249,2.12511426416165,1.97618731464707,1.64034453146412,1.64967973316771,1.62644299654492,1.72938883413322,1.66638726647542,1.7932314892872,1.68430854576403,1.95787913821225
"17262326",3.26708507402303,3.09870215529738,2.97456826002384,3.51810926420013,3.55163643412969,3.4356307533358,3.22479776469202,3.15682546061122,3.0589922756338,3.26637449136774,3.20522909763236,3.58369128978316,3.33994279133262,3.17289577618558
"17250009",3.00866776134886,2.91912828475934,2.63372241183615,2.77971872982864,2.82136219489625,2.76359140859575,2.71504950622577,2.74771388810241,2.58553103755822,3.48627578767837,2.7070225197232,2.87719123343042,2.52012298206552,2.88249941972474
"17265365",4.85646662000511,5.29446780249129,4.76739620951404,4.80435266048242,4.69525163695002,5.11843608687275,5.13221545697722,4.98538120659877,4.86611137334152,4.55096814866121,4.53462177316769,4.59219238330776,4.2896170836428,4.85146994266419
"17250307",2.93156378293953,3.07933906053254,2.93507003399674,3.08496785461628,3.2882808110053,2.89949237027853,3.25844132214439,2.99143389267137,3.34272533511519,2.93678313433667,2.73755895514087,3.21361884355417,3.01877847025304,3.10229813662387
"17460622",6.18922625694083,6.62834751335954,6.69970276479796,6.6698874637193,5.97248681532839,6.16117627829669,6.29657726577258,6.1371955465576,6.55276227957725,6.88868726497938,6.3312238775903,6.11098483606186,7.16327137708347,6.34998457671612
"17260244",5.69526927608268,5.32265604260551,5.91714551989674,4.80852593028956,5.98328885481972,5.94402306669115,5.17118286482897,5.34664815217825,5.61699785806266,5.14139776697143,5.59876330238202,5.81392891458864,5.10693535946339,4.92437131187975
"17281826",1.94144904207659,1.69026818021226,1.6577168792039,1.89429068367781,2.24683308855068,1.88971043682366,1.84333365346709,1.84633631999179,1.8839764720788,1.9666554835509,1.89626743699727,1.81136605672806,1.62410447471202,1.97940254220065
"17293386",1.42478844345394,1.27272474777098,1.68200834050771,1.32994736722892,1.20662935112095,1.72419261001063,1.40771297014242,1.78142683488355,1.59872453646974,1.34174925384981,1.48428624323129,1.48916937422789,1.59946358312922,1.80112751904094
"17228407",7.76382862157216,8.21702762194988,8.41158095196425,8.6519282146388,8.29136191640048,8.51295160603345,7.77077969024103,6.9097888144419,7.67661952829589,8.59001792761472,7.13077128574715,8.1244160144286,8.55149522415931,8.21094271885896
"17354608",2.2072796488895,2.14581031959873,2.0517259975433,2.02832299489558,1.88609217115253,2.17527009881912,2.28600127614356,2.12819569845589,2.22345473164684,2.38354942279424,1.83715855981701,2.30442898450515,2.43007962174774,2.20814796165235
"17351232",4.53948613702324,4.2824403726992,4.36325030958446,4.33346932842209,4.02114507617718,4.32489288824107,4.12512417296027,3.91689487226808,4.44267292384385,3.71034379406908,4.71030756400602,4.26353612576699,3.85332246350765,4.36688400346463
"17214368",8.63485497239456,8.7563437648138,8.90688248325839,8.50199603964299,8.39944206074775,8.7865824811529,9.03936035898214,8.64863397380254,9.07602277834224,8.6606993104619,8.97545751492816,9.34701814141105,9.34491354268369,9.19328847302937
"17522916",3.20828580696977,3.41797039964689,3.19451250091006,3.75597094714163,3.33084901270505,3.34375188151007,3.30006939112935,3.61378451807444,2.99675602930811,3.53306567068132,3.38420167314074,3.64032629693787,3.41381351139914,3.68732979627669
"17550368",1.82533508847057,1.81464927543408,1.87439552902637,1.86642241997143,1.78057340519599,1.66704410660833,2.03618324733883,2.03805056559026,1.67270507869989,2.03524379382437,2.03527308450999,1.82787383441233,2.0224539477677,1.92129416897085
"17306877",2.11601929305979,2.25881124809997,2.05376425095047,2.30122201054035,2.29992600265383,2.24895284736256,1.9105598149784,2.00216813176083,1.86816248335707,2.36860218880948,2.03634621598543,2.23375431578198,2.51249034945741,2.41871841705976
"17273714",1.87093632176042,2.32526002128288,2.29782510506744,2.28146656089378,1.87078131191246,2.02096264667498,2.52697474785957,2.10000898980044,2.13183695062968,2.38346653086038,2.15568301488861,2.43184706352096,1.80969111948444,2.14474534355602
"17269521",7.97906653160813,7.75593020974453,7.3410667968044,7.00312699546492,6.29098914008329,5.81049675304496,5.4636660887254,5.44266602337533,5.41390508875355,6.40622697213035,5.80318368454883,5.49588683753067,5.70023331822532,5.40801109708243
"17540490",2.86098282867796,2.28781298755222,2.40455926879812,2.31434908588115,2.64733934846412,2.44914169196513,1.9406618328336,2.36608771110179,2.75842912916923,1.98085038749376,2.69388773671615,2.50260271289345,1.8816122529126,2.46801562129602
"17511693",7.66872081373131,7.04735591581273,6.98583946206993,6.2640740743973,8.0235551617322,7.96001907012611,8.74014987119492,7.98767521224578,8.57556436488485,7.58341491571463,8.26542605347699,8.42789214778533,7.55082924948856,7.66327122593781
"17363865",8.02476518887962,7.77577046605872,7.85830574665369,7.30918758746803,7.88418003960498,8.26294429564335,7.38927258784005,7.93607467838744,7.87380487441432,7.1079984931596,6.95635453695346,7.35926673879447,7.70037927585091,7.67751313537882
"17483007",4.6312567126905,3.84434846076804,3.7593121571091,3.93574320604362,3.26042731178019,3.43194617371953,3.72228323601638,3.26680582503147,3.07438629369015,3.41233455634516,3.27632814037881,3.35371859895196,3.41709466237006,3.34549617476081
"17408911",1.6331532589492,1.54536224380365,1.45742103164445,1.34430910791491,1.77440599687953,1.70354590461763,1.79985948224752,1.53758612619378,1.748489727292,1.4106276814817,1.51969555541589,1.76488118953677,1.99025916674547,1.66052411856332
"17241867",4.15370007645243,4.34591491681234,4.13720937696393,4.2959806824826,4.34591491681234,4.10527401069894,4.49964016307793,4.02842928301188,3.74965452383762,4.34172102072619,4.04743958645386,3.91871156557531,4.23496861445481,4.23473047938834
"17361850",2.61210694419815,2.3741581253989,2.29287068804636,2.36300015082159,2.17694421903617,2.35864220056269,2.22016961229774,2.03549639878666,1.95953200857652,2.1497832479012,2.03658145491248,2.61895620869392,2.56786275782414,2.13291303014254
"17467624",4.81246495709151,4.99361000306371,4.82334934934045,4.83234284119781,4.55451930507519,4.42068745387978,4.64966859611205,4.66739317936584,4.39480672094472,5.07953297002137,4.73251485052578,5.22357239872801,4.6285385879835,4.72162898485874
"17236378",6.97644372137075,7.31127965000936,7.1996272151123,6.90900253755373,6.97644372137075,7.07572423400788,7.01452297642785,6.9452309966074,7.23155154233246,7.169294919969,7.05290617206165,6.82019150644907,7.43697062915863,7.01949998142853
"17346062",1.69290284172233,1.7068028737103,1.53378098261308,1.64688768173777,1.78005279388267,1.8878326252116,1.80542968079614,1.94017114041613,2.16968288405293,1.58126934696116,1.66192628962057,1.71797801240071,1.94393937155303,1.7387947361824
"17517532",2.23347430020263,2.58769869275961,2.01571506807698,2.17166276102673,2.51053258143315,2.49407075859678,2.36328675188546,2.42318717498095,2.47914630370163,2.7707927238185,2.40205759479378,2.34248356893646,2.27259760052405,2.49829469864189
"17334404",6.5366336951824,6.09451126432558,6.06449718589973,5.85902487527977,6.0860073546836,6.62911211394525,6.08228993330879,6.01598715323892,6.09977392030631,5.91715864013348,5.89894229262952,5.73081676424553,6.65108578571207,6.68084124307364
"17535774",2.1476378125707,2.23613133799032,1.91689793950899,1.69566506754283,1.59191743518013,1.90402466121843,1.62989840608761,1.73854945317772,1.99809022670191,1.90538663536167,1.97738485813452,2.22374293456064,2.5578917933323,1.7239456377919
"17541008",6.63237095155847,6.56913500653427,5.73274015264497,6.05430516733574,6.46676681992914,6.390394009741,6.59021018465417,6.42693643867482,6.44067599905706,5.75812540609781,5.78216367761119,5.64660472551376,5.7674117362651,5.98542974400416
"17510254",6.06131831076957,6.24746422173087,5.6597341467014,5.61520140565703,5.7529319028854,5.53154564051772,5.79774973999487,5.66105136367914,5.5497616749338,6.36284038749272,5.92717796536409,5.89579909607891,5.54887477236273,5.92573563504188
"17541125",2.19047567721397,2.2138779501134,2.13308959545529,2.25261647619477,2.31593859589749,2.40168464299122,2.3627035986906,2.22494352770925,2.0948993546106,2.4067588844614,2.33617994371809,2.01198643447296,2.08441302392356,2.35310419131986
"17504715",4.73794545426071,5.20401943004671,4.80853619274383,4.92516388257141,5.25525630211964,4.82294917511153,5.02074393163909,4.64976619410289,5.00939849663534,5.94737256312932,4.77988526266478,4.59540168347683,5.7424443103046,5.14654818551536
"17361703",4.0246175289076,3.64449564962967,3.46043770454152,4.03431664293486,3.98938837194025,3.94260400334896,4.05020224590169,3.50946600517365,3.73367648508464,3.70392579497731,3.7659246226265,3.81399279595682,3.92796818572329,3.92522254408873
"17298407",4.53037039600091,4.40524159081408,4.33444695270089,4.34066631860986,4.45684635930892,4.05922781022361,4.324841717144,4.1478209394362,4.19953099265622,4.45254515436656,4.49976391654947,4.10714445848218,4.63117377228917,4.08618300385382
"17388293",3.46987851296978,3.63659000537514,3.32508434882247,3.59815139621067,3.27569708791768,3.28563354537998,3.28543184820824,2.8132751682135,3.17585506939943,3.10932157319603,3.51521937299507,3.36846815857536,3.108627839803,3.16263431925338
"17523190",8.72780935702634,8.29090226465267,7.68337448985565,7.63403992263297,9.79492452657322,8.54693237878726,9.11549519245352,8.39830612264519,7.9746725670871,7.97847881384061,7.77674907437078,8.06230765137045,7.87517256334003,7.77510421061119
"17526674",6.99305755836964,6.90599284698635,6.66012989760405,6.74484982704956,7.14137469200446,7.19696372035576,7.14939780743063,7.05333277529358,7.14169549334088,7.59801161011843,7.02664436967317,6.86842132328921,7.76605503409976,7.10169579628697
"17312774",4.03724726530552,3.62970062230934,3.66267021350397,4.15369469598742,3.82977739670736,3.63848845858876,3.46666717992832,3.62434220434818,3.70902854127193,3.85449800850061,3.87557754351823,3.87635395541917,3.51687300237431,3.40578919333204
"17265175",4.09230741198332,4.13089544845846,4.10358911395495,4.30205935601241,3.68776000370215,4.00763501675392,4.03108458485326,3.6225653773312,3.72238735735421,4.10454636063888,3.46682714890221,4.14276093583329,3.52193856391297,3.96787036126465
"17261730",6.03096330644773,6.07191704867605,6.49144821014295,6.36128210048114,6.09198371395376,6.00342878570314,5.96987514183789,6.1370180439158,6.13422959553434,7.30891693538343,6.53055974015014,6.1529491693877,7.07073118191993,6.22318882455717
"17260167",4.67852763185932,4.49584118703928,4.61231587329162,4.64566406626942,4.64666323878101,4.89914325787044,4.7652208868521,4.88414638616506,4.6043078887382,4.79121095574764,4.67331611486829,4.91009719539314,4.84854885177988,4.18462243102491
"17266581",2.05456997578288,1.8905635496456,1.72000302021187,1.80276143781716,2.05739911559328,2.14356897975296,1.82934842390779,2.16469438184469,2.0460395963556,1.73501513114494,1.66317532304657,1.94965935752711,1.76864925032859,2.00018375476134
"17267970",1.77035194401401,1.9648824293959,1.98807730205061,1.99296775281618,1.8160134303384,2.18700852656241,2.05957097798747,2.18859536631319,2.38962512592982,2.27727340818253,1.88546995745896,1.92587716404936,1.99564192924824,1.90996168282189
"17262277",4.44194779437793,4.19833348046689,4.07851779199065,4.20431404005949,4.00869745455101,3.69202950636959,4.11364808679614,3.8604895362136,3.99697512373236,3.44509268100733,4.14119444869468,3.92619317905,4.01836552606578,3.76148491057624
"17252827",5.01473054061303,4.46745369687247,4.55683156195258,4.19301692858904,4.70430882163245,4.43556687216793,4.13894937616109,4.312349794946,4.6764407013006,5.89156781597299,4.50364547552458,4.19838833995678,6.24688852198763,4.38841032986907
"17271244",3.42629353561494,3.92424031567316,3.52527294701265,3.94330110181552,3.40842619745652,3.51659120792324,3.03279549624991,2.87243968735665,3.36415394314464,3.78800433177307,2.46900848597876,2.54052968520489,3.36382986365919,3.56905718041313
"17251328",2.56227046028538,2.94448162190147,2.66551480194438,2.66329425329294,2.46402625186746,2.39286043994496,2.70012690994419,2.35474515520973,2.38379568084596,2.19360183351434,2.42749482013351,2.39851803097843,2.71118021239499,2.23220594165076
"17283248",4.06164417359188,3.8141817057092,3.56279211090902,3.9097037045109,3.24853236552594,3.78678673775143,3.88062805906619,3.94726993525697,4.14780145763461,3.21589053425197,3.83926956477007,3.93766012659715,3.6562111776151,3.76538258063776
"17280009",6.68933671330963,7.02469297655455,7.25958849736788,6.96224749442289,6.72318188290141,6.18970034066824,6.92208126771159,6.84642249006682,6.94437766799728,7.51604938393031,6.89216168197102,6.69830098086655,7.16098121731574,6.88512431069257
"17279404",3.79222353654023,4.47930398853415,4.05703273823892,4.3567798023331,3.85206479398226,3.73193222213506,3.87755657145133,3.0800639782222,3.90318424792258,3.65811593995123,3.68511748204895,3.93066669303864,3.08532555277341,4.26934470805133
"17276182",6.66650861009488,6.52076800010543,6.58680781330997,7.10053685011345,6.33718419328796,6.48461070055418,6.46841381959103,6.36242779179563,6.54829564235981,6.1033162339943,6.68509058610058,6.43909077264506,5.6964209568667,6.70147743370179
"17538427",1.40800080635706,1.50450510036984,1.47653365198132,1.6057418973731,1.3520009090238,1.60714108333082,1.68972023553496,1.64021367548253,1.50901345739234,1.82202871018613,1.65183697904349,1.65503129534224,1.57807867129686,1.40181440599103
"17282836",4.08489442142494,3.99788125655306,3.94959105031698,4.0083924710327,4.27676008371735,4.3407689561799,4.01059854451338,4.21669604608832,4.09136593251299,4.07583973075462,4.29516601856907,4.37425999218218,4.0655478316656,4.12320071051333
"17279277",6.44288790881395,6.39572465555333,5.54114479449412,6.41061938528923,5.95487453406928,6.02547604094269,5.83226932643836,5.69231021000146,5.53355207111827,5.33080390871659,5.9003173591474,5.98312878737081,5.5572230112381,6.00543084239923
"17280515",3.53537037525163,3.19387286618305,3.45761902072054,3.39513657094445,3.46381312760132,3.41671169588859,3.07120351429813,3.11657541531798,3.49312701362276,3.66177716084041,3.48635954231953,3.32984061246963,3.92057084095064,3.4963023389052
